title = "The selected samples"
variables ="NO", "q1","q2","q3","q4","output"
zone T = "yplus=2.7183-4.4817"
55421   0.345041   0.005541   -0.004078   0.087346   0.000122   
55423   0.358148   0.005961   -0.004351   0.081378   0.000141   
55425   0.372284   0.006402   -0.004632   0.074967   0.000162   
55427   0.387881   0.006878   -0.004926   0.067831   0.000187   
55429   0.404778   0.007413   -0.005245   0.059204   0.000216   
55431   0.422924   0.007991   -0.005573   0.049046   0.000251   
55433   0.442220   0.008594   -0.005894   0.037418   0.000289   
55435   0.462613   0.009220   -0.006203   0.024399   0.000332   
55437   0.484044   0.009862   -0.006494   0.010117   0.000378   
55439   0.506267   0.010497   -0.006753   0.005037   0.000426   
55469   0.052997   -0.005698   -0.008249   0.674237   0.000043   
55470   0.032240   -0.004356   -0.005939   0.620706   0.000009   
55471   0.017325   -0.003128   -0.004040   0.571579   0.000001   
55485   0.058755   0.003528   0.003171   0.245233   0.000049   
55486   0.067424   0.003835   0.003364   0.224953   0.000059   
55487   0.075893   0.004141   0.003550   0.206044   0.000069   
55488   0.084064   0.004443   0.003731   0.189141   0.000079   
55489   0.091869   0.004741   0.003911   0.174801   0.000090   
55490   0.099463   0.005045   0.004099   0.162587   0.000101   
55491   0.107415   0.005343   0.004273   0.150245   0.000113   
55492   0.115468   0.005612   0.004411   0.136806   0.000125   
55493   0.123328   0.005834   0.004502   0.122752   0.000135   
55494   0.130213   0.006028   0.004577   0.110573   0.000143   
55495   0.136428   0.006237   0.004676   0.100981   0.000153   
55496   0.143372   0.006450   0.004770   0.090946   0.000163   
55497   0.150592   0.006621   0.004819   0.079198   0.000172   
55498   0.156993   0.006753   0.004833   0.067253   0.000180   
55499   0.162684   0.006863   0.004835   0.056076   0.000185   
55500   0.167974   0.006946   0.004822   0.045759   0.000190   
55501   0.172903   0.007017   0.004805   0.036370   0.000194   
55503   0.181928   0.007158   0.004786   0.020316   0.000203   
55505   0.190711   0.007281   0.004757   0.004910   0.000212   
55507   0.198373   0.007354   0.004693   0.010261   0.000217   
55509   0.204833   0.007380   0.004604   0.024542   0.000220   
55511   0.210166   0.007371   0.004502   0.037620   0.000220   
55513   0.214470   0.007327   0.004389   0.049312   0.000219   
55516   0.219337   0.007237   0.004229   0.063973   0.000213   
55519   0.222903   0.007138   0.004092   0.075013   0.000208   
55523   0.226882   0.007044   0.003951   0.087140   0.000203   
55528   0.229918   0.006905   0.003785   0.099854   0.000196   
55535   0.231574   0.006711   0.003590   0.112895   0.000186   
55545   0.231080   0.006471   0.003379   0.125564   0.000173   
55573   0.237983   0.008167   0.004155   0.138743   0.000231   
55576   0.306550   0.005328   0.001298   0.384609   0.000184   
55579   0.231989   0.005448   0.001251   0.396574   0.001457   
zone T = "yplus=4.4817-7.3891"
51286   0.213466   0.001599   -0.001257   0.137085   0.000244   
51391   -0.001455   0.001841   0.001990   0.408144   0.000004   
52506   0.211849   0.000648   -0.000752   0.473532   0.000006   
52617   -0.001134   -0.002437   -0.002807   0.466542   0.000002   
52917   0.211824   0.000017   -0.000064   1.260005   0.000002   
52918   0.219071   -0.000134   0.000186   0.635088   0.000010   
52931   0.219466   0.003290   -0.002584   0.136351   0.000121   
53327   0.211822   0.000211   -0.000259   0.522634   0.000001   
53328   0.219076   0.000098   -0.000069   0.056426   0.000004   
53329   0.209024   0.000657   -0.000525   0.150045   0.000014   
53348   0.226746   0.004822   -0.003774   0.133573   0.000186   
53738   0.219019   -0.000435   0.000493   0.452324   0.000002   
53739   0.209033   0.000191   -0.000157   0.172353   0.000007   
53763   0.234528   0.005293   -0.004127   0.130482   0.000216   
53845   0.001401   -0.004382   -0.005182   0.490645   0.000002   
53849   0.002837   0.004357   0.004662   0.399006   0.000006   
54145   0.210713   0.003035   -0.003322   0.419664   0.000000   
54175   0.243096   0.005808   -0.004508   0.127230   0.000203   
54178   0.250811   0.007001   -0.005414   0.124255   0.000294   
54181   0.259827   0.008335   -0.006416   0.120800   0.000418   
54251   0.007058   -0.006670   -0.008211   0.527613   0.000003   
54257   0.007044   0.004869   0.005121   0.383419   0.000014   
54258   0.012203   0.005936   0.006126   0.366298   0.000050   
54259   0.018290   0.006928   0.007005   0.347998   0.000120   
54356   0.225698   0.005959   0.001396   0.392588   0.001635   
54591   0.266786   0.006761   -0.005187   0.118245   0.000257   
54594   0.278051   0.007899   -0.006026   0.113988   0.000352   
54596   0.286284   0.008692   -0.006603   0.110899   0.000427   
54598   0.295119   0.009510   -0.007193   0.107623   0.000513   
54600   0.304663   0.010362   -0.007801   0.104051   0.000611   
54658   0.016761   -0.007526   -0.009717   0.571270   0.000009   
54668   0.025356   0.005800   0.005739   0.328674   0.000115   
54669   0.032930   0.006488   0.006273   0.308446   0.000171   
54670   0.041034   0.007182   0.006780   0.287526   0.000232   
54671   0.049522   0.007895   0.007272   0.266271   0.000301   
54672   0.058134   0.008627   0.007752   0.245221   0.000378   
54673   0.066700   0.009375   0.008223   0.224927   0.000462   
54674   0.075058   0.010123   0.008679   0.206003   0.000552   
54675   0.083111   0.010857   0.009117   0.189089   0.000646   
54764   0.225946   0.002769   0.000649   0.392522   0.000669   
54765   0.224285   0.004940   0.001060   0.409310   0.000110   
55009   0.310340   0.007988   -0.005997   0.102084   0.000260   
55011   0.321007   0.008636   -0.006446   0.097728   0.000307   
55013   0.332414   0.009299   -0.006895   0.092814   0.000360   
55015   0.344608   0.010000   -0.007360   0.087350   0.000420   
55017   0.357641   0.010702   -0.007812   0.081381   0.000486   
55019   0.371700   0.011447   -0.008282   0.074972   0.000562   
55021   0.387205   0.012275   -0.008792   0.067843   0.000653   
55023   0.403989   0.013181   -0.009328   0.059218   0.000761   
55025   0.422009   0.014154   -0.009872   0.049062   0.000887   
55027   0.441164   0.015163   -0.010399   0.037435   0.001029   
55029   0.461396   0.016210   -0.010906   0.024418   0.001185   
55031   0.482658   0.017267   -0.011371   0.010135   0.001356   
55063   0.052464   -0.010632   -0.015377   0.673461   0.000110   
55064   0.031985   -0.008149   -0.011100   0.619858   0.000023   
55083   0.091555   0.008628   0.007118   0.174767   0.000298   
55084   0.099109   0.009172   0.007452   0.162595   0.000338   
55085   0.107020   0.009713   0.007768   0.150276   0.000379   
55086   0.115032   0.010198   0.008016   0.136819   0.000420   
55087   0.122853   0.010601   0.008181   0.122715   0.000456   
55088   0.129703   0.010953   0.008317   0.110524   0.000489   
55089   0.135884   0.011329   0.008494   0.100985   0.000523   
55090   0.142792   0.011725   0.008672   0.090976   0.000560   
55091   0.149980   0.012058   0.008775   0.079203   0.000593   
55092   0.156356   0.012307   0.008808   0.067233   0.000620   
55093   0.162024   0.012501   0.008806   0.056050   0.000642   
55094   0.167297   0.012666   0.008792   0.045731   0.000660   
55095   0.172212   0.012810   0.008771   0.036341   0.000676   
55097   0.181209   0.013086   0.008750   0.020310   0.000708   
55099   0.189964   0.013326   0.008706   0.004905   0.000738   
55101   0.197612   0.013482   0.008602   0.010270   0.000759   
55103   0.204065   0.013538   0.008445   0.024552   0.000770   
55105   0.209396   0.013531   0.008264   0.037631   0.000771   
55107   0.213709   0.013466   0.008066   0.049323   0.000765   
55110   0.218589   0.013294   0.007767   0.063984   0.000745   
55113   0.222180   0.013140   0.007532   0.075017   0.000727   
55117   0.226175   0.012981   0.007282   0.087141   0.000708   
55122   0.229241   0.012752   0.006990   0.099856   0.000682   
55129   0.230930   0.012436   0.006653   0.112894   0.000646   
55139   0.230483   0.011978   0.006254   0.125563   0.000599   
55163   0.232158   0.012201   0.006218   0.137883   0.000618   
55170   0.305315   0.009635   0.002299   0.388908   0.000643   
55173   0.231914   0.011439   0.002385   0.414409   0.003496   
55366   0.226064   0.003606   -0.004040   0.440956   0.001470   
55440   0.517804   0.010801   -0.006866   0.012620   0.000450   
55442   0.543667   0.011478   -0.007129   0.027291   0.000507   
55443   0.558378   0.011920   -0.007306   0.035385   0.000546   
55444   0.573680   0.012408   -0.007490   0.044723   0.000593   
55445   0.589516   0.012919   -0.007661   0.055303   0.000646   
55446   0.605640   0.013442   -0.007811   0.067149   0.000702   
55448   0.630391   0.014209   -0.007890   0.092782   0.000785   
55450   0.668893   0.014939   -0.008062   0.108283   0.000881   
55451   0.692280   0.015779   -0.008318   0.120594   0.000993   
55452   0.708538   0.016561   -0.008434   0.138212   0.001101   
55454   0.736951   0.017216   -0.008254   0.167358   0.001202   
55463   0.313995   -0.011906   -0.027902   1.037806   0.001364   
55464   0.257065   -0.011473   -0.024489   0.978493   0.000995   
55465   0.203740   -0.010754   -0.020993   0.916485   0.000691   
55466   0.155881   -0.009734   -0.017475   0.853704   0.000447   
55467   0.114571   -0.008482   -0.014089   0.791665   0.000260   
55468   0.080283   -0.007101   -0.010979   0.731495   0.000126   
55575   0.220188   0.010549   0.005340   0.141145   0.000316   
zone T = "yplus=7.3891-12.1825"
49650   0.213398   0.004810   -0.003778   0.136348   0.001606   
50169   -0.001477   0.002364   0.002518   0.394926   0.000005   
50471   0.213462   0.002906   -0.002284   0.136770   0.000635   
50876   0.211896   0.001834   -0.002092   0.457710   0.000117   
50885   0.215994   0.005598   -0.004400   0.136711   0.000501   
50983   -0.001222   -0.003698   -0.004300   0.475192   0.000004   
51691   0.219235   0.000931   -0.000929   0.336706   0.000070   
52097   0.211854   0.000632   -0.000751   0.495532   0.000014   
52098   0.219149   0.000373   -0.000342   0.261044   0.000038   
52099   0.208941   0.000928   -0.000741   0.148694   0.000079   
52116   0.223982   0.006742   -0.005283   0.134338   0.000488   
52507   0.219144   0.000401   -0.000379   0.288061   0.000020   
52530   0.230775   0.008361   -0.006529   0.131730   0.000613   
52616   0.001078   -0.007000   -0.008296   0.492650   0.000004   
52619   -0.000090   0.004465   0.004844   0.411611   0.000005   
52620   0.002521   0.007115   0.007607   0.398356   0.000016   
52934   0.222106   0.004128   -0.003238   0.135314   0.000175   
52945   0.238036   0.008944   -0.006958   0.128871   0.000680   
52948   0.244682   0.010858   -0.008418   0.126211   0.000973   
53031   0.006553   0.008081   0.008496   0.383020   0.000048   
53032   0.011481   0.009880   0.010193   0.366026   0.000152   
53326   0.210716   0.003713   -0.004114   0.430807   0.000004   
53361   0.253050   0.011250   -0.008686   0.123118   0.000919   
53364   0.262234   0.013312   -0.010230   0.119515   0.001273   
53366   0.269028   0.014778   -0.011316   0.116848   0.001561   
53435   0.006506   -0.009501   -0.011708   0.528546   0.000008   
53443   0.017740   0.010111   0.010222   0.347877   0.000273   
53444   0.024459   0.011518   0.011394   0.328552   0.000494   
53445   0.031817   0.012906   0.012478   0.308348   0.000751   
53540   0.224367   0.013326   0.003145   0.391127   0.005597   
53541   0.222999   0.013504   0.002908   0.408636   0.002069   
53767   0.242864   0.006945   -0.005391   0.127200   0.000359   
53770   0.250498   0.008405   -0.006499   0.124232   0.000516   
53774   0.262652   0.010628   -0.008167   0.119527   0.000811   
53777   0.273228   0.012455   -0.009519   0.115440   0.001103   
53779   0.280980   0.013726   -0.010449   0.112450   0.001335   
53781   0.289285   0.015040   -0.011402   0.109270   0.001597   
53783   0.298228   0.016390   -0.012368   0.105883   0.001893   
53785   0.307830   0.017804   -0.013367   0.102065   0.002227   
53843   0.015698   -0.011845   -0.015305   0.571944   0.000026   
53855   0.040196   0.011633   0.010982   0.287470   0.000717   
53856   0.048519   0.012806   0.011795   0.266221   0.000935   
53857   0.056946   0.014014   0.012592   0.245177   0.001182   
53858   0.065307   0.015247   0.013374   0.224888   0.001454   
53859   0.073446   0.016479   0.014128   0.205969   0.001743   
53860   0.081266   0.017691   0.014855   0.189058   0.002041   
53949   0.225209   0.008959   0.002110   0.391545   0.003234   
53950   0.223531   0.009961   0.002131   0.409807   0.001047   
54184   0.270114   0.009787   -0.007495   0.116872   0.000579   
54188   0.285857   0.011872   -0.009019   0.110893   0.000856   
54190   0.294604   0.012959   -0.009802   0.107617   0.001024   
54192   0.304042   0.014091   -0.010607   0.104046   0.001214   
54194   0.314144   0.015260   -0.011424   0.099963   0.001430   
54196   0.324928   0.016459   -0.012245   0.095332   0.001671   
54198   0.336464   0.017721   -0.013091   0.090139   0.001942   
54200   0.348764   0.019006   -0.013931   0.084417   0.002242   
54202   0.361942   0.020342   -0.014784   0.078219   0.002579   
54204   0.376337   0.021768   -0.015674   0.071568   0.002967   
54206   0.392028   0.023371   -0.016644   0.063714   0.003431   
54249   0.030257   -0.013970   -0.019045   0.620626   0.000090   
54261   0.032690   0.008807   0.008516   0.308424   0.000324   
54266   0.074474   0.013680   0.011728   0.205989   0.001066   
54267   0.082438   0.014664   0.012314   0.189076   0.001247   
54268   0.090025   0.015643   0.012904   0.174746   0.001432   
54269   0.097380   0.016642   0.013520   0.162571   0.001625   
54270   0.105086   0.017630   0.014100   0.150252   0.001825   
54271   0.112905   0.018523   0.014560   0.136803   0.002020   
54272   0.120560   0.019274   0.014873   0.122709   0.002198   
54273   0.127258   0.019928   0.015132   0.110520   0.002360   
54274   0.133267   0.020617   0.015456   0.100974   0.002523   
54275   0.139995   0.021333   0.015777   0.090964   0.002694   
54276   0.147031   0.021939   0.015966   0.079196   0.002854   
54277   0.153290   0.022399   0.016031   0.067232   0.002985   
54278   0.158859   0.022760   0.016034   0.056050   0.003091   
54279   0.164051   0.023061   0.016007   0.045732   0.003179   
54280   0.168896   0.023323   0.015970   0.036342   0.003256   
54316   0.227951   0.022474   0.011954   0.115928   0.003096   
54327   0.227169   0.021629   0.011234   0.128237   0.002873   
54355   0.302780   0.018277   0.004444   0.384993   0.003424   
54551   0.220931   0.007230   -0.007984   0.427799   0.003577   
54602   0.314878   0.011244   -0.008418   0.099967   0.000722   
54604   0.325800   0.012168   -0.009053   0.095336   0.000847   
54606   0.337468   0.013108   -0.009684   0.090142   0.000989   
54608   0.349934   0.014090   -0.010327   0.084420   0.001146   
54610   0.363289   0.015114   -0.010984   0.078221   0.001324   
54612   0.377887   0.016207   -0.011670   0.071570   0.001528   
54614   0.393825   0.017418   -0.012404   0.063717   0.001775   
54616   0.410998   0.018749   -0.013176   0.054321   0.002066   
54618   0.429317   0.020162   -0.013948   0.043421   0.002395   
54620   0.448707   0.021629   -0.014696   0.031086   0.002761   
54622   0.469133   0.023130   -0.015399   0.017415   0.003162   
54624   0.490427   0.024638   -0.016039   0.002601   0.003589   
54626   0.512627   0.026107   -0.016598   0.012617   0.004033   
54628   0.537849   0.027697   -0.017202   0.027269   0.004560   
54629   0.552138   0.028719   -0.017604   0.035352   0.004914   
54630   0.566933   0.029864   -0.018027   0.044686   0.005331   
54631   0.582200   0.031082   -0.018433   0.055262   0.005799   
54632   0.597720   0.032316   -0.018781   0.067112   0.006287   
54634   0.621551   0.034098   -0.018933   0.092834   0.007019   
54636   0.659182   0.035770   -0.019307   0.108184   0.007944   
54655   0.076429   -0.016881   -0.026091   0.731284   0.000702   
54656   0.050754   -0.013598   -0.019678   0.673984   0.000233   
54657   0.031042   -0.010438   -0.014226   0.620423   0.000051   
54676   0.090793   0.011587   0.009558   0.174758   0.000742   
54677   0.098252   0.012330   0.010017   0.162579   0.000842   
54678   0.106063   0.013063   0.010447   0.150258   0.000946   
54679   0.113980   0.013724   0.010788   0.136808   0.001048   
54680   0.121722   0.014275   0.011016   0.122714   0.001141   
54681   0.128502   0.014757   0.011206   0.110526   0.001224   
54682   0.134605   0.015266   0.011445   0.100979   0.001310   
54683   0.141427   0.015791   0.011678   0.090966   0.001400   
54684   0.148536   0.016228   0.011809   0.079198   0.001484   
54685   0.154853   0.016559   0.011851   0.067234   0.001553   
54686   0.160478   0.016829   0.011855   0.056053   0.001608   
54687   0.165712   0.017047   0.011833   0.045734   0.001653   
54688   0.170592   0.017228   0.011797   0.036345   0.001693   
54690   0.179521   0.017583   0.011758   0.020310   0.001773   
54692   0.188217   0.017899   0.011693   0.004905   0.001849   
54694   0.195821   0.018090   0.011543   0.010269   0.001901   
54696   0.202256   0.018165   0.011332   0.024550   0.001927   
54698   0.207592   0.018145   0.011082   0.037629   0.001931   
54700   0.211918   0.018052   0.010813   0.049321   0.001916   
54703   0.216846   0.017822   0.010413   0.063981   0.001869   
54706   0.220465   0.017603   0.010090   0.075016   0.001824   
54710   0.224501   0.017374   0.009747   0.087141   0.001778   
54715   0.227615   0.017051   0.009347   0.099854   0.001714   
54722   0.229382   0.016595   0.008878   0.112893   0.001626   
54732   0.229035   0.016005   0.008357   0.125562   0.001510   
54757   0.231605   0.016890   0.008602   0.138184   0.001594   
54761   0.236326   0.021201   0.010762   0.139823   0.002080   
54763   0.304252   0.013366   0.003235   0.385937   0.001681   
54766   0.230712   0.011675   0.002364   0.419420   0.007062   
54959   0.223205   0.007956   -0.008728   0.421756   0.002256   
55032   0.493569   0.017793   -0.011583   0.002608   0.001445   
55034   0.516147   0.018816   -0.011962   0.012611   0.001628   
55036   0.541782   0.019910   -0.012366   0.027258   0.001844   
55037   0.556342   0.020597   -0.012626   0.035337   0.001991   
55038   0.571467   0.021387   -0.012911   0.044669   0.002165   
55039   0.587116   0.022240   -0.013190   0.055245   0.002361   
55040   0.603049   0.023114   -0.013433   0.067097   0.002569   
55042   0.627538   0.024372   -0.013533   0.092838   0.002879   
55044   0.665631   0.025368   -0.013693   0.108152   0.003260   
55045   0.688653   0.026735   -0.014098   0.120449   0.003661   
55046   0.704604   0.028045   -0.014283   0.138181   0.004044   
55048   0.732693   0.028899   -0.013853   0.167399   0.004446   
55058   0.251961   -0.021188   -0.045203   0.978169   0.003031   
55059   0.200034   -0.019885   -0.038795   0.916062   0.002066   
55060   0.153338   -0.018033   -0.032352   0.853175   0.001304   
55061   0.112932   -0.015747   -0.026136   0.791043   0.000731   
55062   0.079304   -0.013215   -0.020414   0.730793   0.000335   
55169   0.219281   0.017939   0.009108   0.139714   0.001000   
55456   0.765378   -0.008660   -0.048610   1.372045   0.005933   
55457   0.698764   -0.009653   -0.045967   1.332327   0.005065   
55458   0.632809   -0.010483   -0.043218   1.290551   0.004267   
55459   0.566751   -0.011172   -0.040408   1.245859   0.003542   
55460   0.501178   -0.011690   -0.037489   1.198215   0.002890   
55461   0.436721   -0.012001   -0.034429   1.147638   0.002311   
55462   0.374061   -0.012079   -0.031224   1.094152   0.001802   
zone T = "yplus=12.1825-20.0855"
47969   0.212912   0.009370   -0.007341   0.134307   0.007767   
48094   -0.001468   0.003026   0.003074   0.352118   0.000004   
48396   0.213124   0.008373   -0.006567   0.135062   0.005571   
48818   0.213212   0.007151   -0.005612   0.135592   0.003804   
48934   -0.001485   0.002800   0.002912   0.373397   0.000005   
49233   0.211885   0.003687   -0.004150   0.445283   0.001201   
49236   0.213385   0.006043   -0.004746   0.136083   0.002503   
49240   0.214562   0.008924   -0.006998   0.134954   0.002181   
49347   -0.001323   -0.004891   -0.005779   0.489765   0.000004   
49651   0.213263   0.005474   -0.004275   0.131905   0.001527   
49759   -0.001483   0.002513   0.002659   0.388749   0.000005   
50058   0.211905   0.002659   -0.003015   0.452076   0.000393   
50059   0.219454   0.002889   -0.002973   0.363952   0.000615   
50067   0.215790   0.007655   -0.006013   0.136359   0.001104   
50073   0.219465   0.011060   -0.008676   0.135322   0.001915   
50170   -0.000612   0.008100   0.008741   0.406724   0.000011   
50470   0.208780   0.002945   -0.002334   0.143284   0.000581   
50474   0.214409   0.004795   -0.003756   0.134142   0.000593   
50489   0.225138   0.013736   -0.010745   0.133088   0.002434   
50576   -0.001249   -0.004006   -0.004674   0.478164   0.000004   
50893   0.221585   0.009533   -0.007475   0.134904   0.001146   
50901   0.230884   0.015696   -0.012242   0.130863   0.002675   
50982   0.000357   -0.010426   -0.012412   0.496746   0.000007   
50986   0.001733   0.011036   0.011782   0.396986   0.000030   
51284   0.219252   0.001110   -0.001112   0.339554   0.000123   
51306   0.228401   0.011938   -0.009327   0.132159   0.001555   
51312   0.238184   0.017333   -0.013467   0.127887   0.003002   
51394   0.005362   0.013257   0.013926   0.382289   0.000094   
51717   0.235161   0.013673   -0.010646   0.129549   0.001749   
51722   0.245438   0.018463   -0.014294   0.125149   0.003035   
51724   0.250344   0.020641   -0.015935   0.123027   0.003736   
51802   0.010299   0.014728   0.015189   0.365686   0.000259   
51803   0.015711   0.017273   0.017456   0.347548   0.000611   
52120   0.228985   0.008880   -0.006939   0.132278   0.000782   
52128   0.243718   0.014891   -0.011544   0.126154   0.001974   
52132   0.253857   0.018779   -0.014476   0.121906   0.003031   
52134   0.259643   0.020891   -0.016052   0.119462   0.003701   
52136   0.265900   0.023085   -0.017676   0.116803   0.004471   
52204   0.005220   -0.013712   -0.016930   0.530316   0.000014   
52213   0.022620   0.017330   0.017140   0.328363   0.000979   
52214   0.029531   0.019456   0.018808   0.308193   0.001524   
52215   0.036896   0.021611   0.020397   0.287310   0.002162   
52309   0.218819   0.026699   0.006381   0.388568   0.017539   
52310   0.219029   0.023271   0.005086   0.405936   0.008483   
52534   0.237838   0.010864   -0.008452   0.128842   0.000990   
52540   0.251994   0.015652   -0.012084   0.123076   0.001958   
52544   0.263941   0.019422   -0.014898   0.118179   0.002952   
52546   0.270672   0.021429   -0.016378   0.115405   0.003565   
52548   0.277904   0.023495   -0.017885   0.112421   0.004260   
52550   0.285629   0.025601   -0.019406   0.109244   0.005032   
52552   0.293929   0.027759   -0.020947   0.105860   0.005895   
52614   0.013242   -0.018551   -0.024004   0.573231   0.000050   
52627   0.045936   0.021221   0.019543   0.266127   0.002366   
52628   0.053871   0.023238   0.020879   0.245094   0.003051   
52629   0.061690   0.025286   0.022177   0.224815   0.003821   
52630   0.069247   0.027318   0.023418   0.205906   0.004647   
52720   0.221201   0.022299   0.005303   0.389579   0.012826   
52721   0.220770   0.020048   0.004357   0.406969   0.005631   
52950   0.249751   0.012279   -0.009494   0.124189   0.001223   
52954   0.261487   0.015441   -0.011865   0.119497   0.001882   
52956   0.268130   0.017146   -0.013129   0.116832   0.002296   
52958   0.275305   0.018917   -0.014430   0.113948   0.002770   
52960   0.282994   0.020733   -0.015751   0.110864   0.003304   
52962   0.291223   0.022595   -0.017090   0.107593   0.003902   
52964   0.300085   0.024518   -0.018456   0.104026   0.004575   
52966   0.309541   0.026504   -0.019842   0.099944   0.005326   
52968   0.319626   0.028547   -0.021238   0.095315   0.006156   
52970   0.330365   0.030640   -0.022635   0.090123   0.007077   
52972   0.341819   0.032783   -0.024029   0.084403   0.008086   
53023   0.025784   -0.022168   -0.030259   0.621807   0.000199   
53033   0.017316   0.011564   0.011690   0.347797   0.000361   
53034   0.023915   0.013188   0.013045   0.328490   0.000654   
53035   0.031142   0.014795   0.014303   0.308296   0.001001   
53036   0.038860   0.016426   0.015505   0.287397   0.001394   
53038   0.055039   0.019834   0.017821   0.245122   0.002357   
53039   0.063066   0.021596   0.018941   0.224840   0.002930   
53040   0.070845   0.023350   0.020016   0.205928   0.003542   
53041   0.078288   0.025066   0.021047   0.189022   0.004175   
53042   0.085326   0.026752   0.022067   0.174697   0.004820   
53043   0.092094   0.028444   0.023106   0.162527   0.005479   
53044   0.099193   0.030096   0.024068   0.150216   0.006152   
53045   0.106436   0.031589   0.024829   0.136775   0.006816   
53046   0.113585   0.032852   0.025351   0.122688   0.007431   
53129   0.293951   0.033416   0.008255   0.381647   0.013725   
53130   0.223002   0.017394   0.004122   0.390280   0.008779   
53131   0.221878   0.016226   0.003501   0.408269   0.003544   
53367   0.272638   0.015535   -0.011873   0.115429   0.001721   
53369   0.280258   0.017089   -0.013009   0.112442   0.002073   
53371   0.288413   0.018679   -0.014159   0.109263   0.002469   
53373   0.297186   0.020324   -0.015337   0.105877   0.002915   
53375   0.306594   0.022024   -0.016535   0.102060   0.003418   
53377   0.316635   0.023782   -0.017750   0.097707   0.003979   
53379   0.327346   0.025583   -0.018968   0.092794   0.004603   
53381   0.338773   0.027450   -0.020201   0.087332   0.005293   
53383   0.350959   0.029358   -0.021429   0.081365   0.006055   
53385   0.364067   0.031355   -0.022684   0.074956   0.006913   
53387   0.378467   0.033545   -0.024028   0.067826   0.007918   
53389   0.393946   0.035946   -0.025437   0.059200   0.009101   
53391   0.410477   0.038502   -0.026853   0.049044   0.010447   
53392   0.419108   0.039813   -0.027543   0.043410   0.011172   
53393   0.427976   0.041143   -0.028216   0.037417   0.011932   
53394   0.437074   0.042492   -0.028871   0.031076   0.012725   
53395   0.446400   0.043854   -0.029503   0.024400   0.013548   
53432   0.044558   -0.025412   -0.036811   0.674873   0.000671   
53434   0.015064   -0.014320   -0.018510   0.572293   0.000035   
53447   0.047894   0.015751   0.014507   0.266197   0.001362   
53449   0.064421   0.018744   0.016440   0.224868   0.002138   
53450   0.072411   0.020253   0.017362   0.205952   0.002571   
53451   0.080074   0.021733   0.018249   0.189043   0.003019   
53452   0.087341   0.023198   0.019135   0.174716   0.003477   
53453   0.094353   0.024677   0.020046   0.162544   0.003948   
53454   0.101704   0.026131   0.020898   0.150230   0.004430   
53455   0.109187   0.027452   0.021577   0.136786   0.004904   
53456   0.116548   0.028567   0.022045   0.122696   0.005341   
53457   0.122978   0.029539   0.022430   0.110508   0.005739   
53458   0.128700   0.030542   0.022897   0.100963   0.006134   
53459   0.135128   0.031572   0.023350   0.090955   0.006540   
53460   0.141903   0.032452   0.023616   0.079189   0.006923   
53461   0.147956   0.033129   0.023710   0.067227   0.007245   
53462   0.153357   0.033664   0.023715   0.056047   0.007505   
53463   0.158412   0.034102   0.023671   0.045729   0.007720   
53464   0.163140   0.034478   0.023607   0.036340   0.007909   
53466   0.171762   0.035195   0.023534   0.020306   0.008270   
53468   0.180179   0.035824   0.023402   0.004902   0.008609   
53470   0.187619   0.036214   0.023108   0.010271   0.008847   
